Bootcamp Course,Bootcamp Format,Bootcamp Year,Bootcamp Start Date,Campus - Timezone,Created Date,Close Date,Stage,Discount Amount (converted),Scholarship Amount (converted),Amount (converted),Net Amount With VAT (converted),Drop,Drop Reason,how did you hear about us?,Person Account: Gender,Stage Duration
UX,PT,2019,2019-04-03,MEX,2018-12-20,2019-04-01,Closed lost,391.71,0.0,3225.81,2834.1,0,Not specified,Social Media,Female,719.0
WD,FT,2017,2017-01-16,MAD,2016-11-22,2017-01-27,Closed lost,0.0,0.0,6500.0,6500.0,0,Not specified,Social Media,Male,1477.0
WD,FT,2017,2017-02-10,MIA,2017-08-19,2017-08-22,Closed lost,309.73,0.0,9734.51,9424.78,0,Not specified,google,Male,1207.0
WD,FT,2020,2020-06-01,BER,2019-11-28,2020-03-30,Closed lost,0.0,0.0,7500.0,7500.0,0,Not specified,Referral,Female,253.0
WD,FT,2018,2018-07-30,BER,2018-02-14,2018-03-07,Closed lost,0.0,0.0,6500.0,6500.0,0,Not specified,Social Media,Male,1028.0
UX,FT,2019,2019-01-22,MIA,2018-12-21,2019-08-01,Closed lost,884.96,0.0,10176.99,9292.04,0,Not specified,Referral,Male,718.0
WD,FT,2017,2017-01-16,MAD,2016-11-23,2017-01-18,Closed lost,0.0,0.0,6500.0,6500.0,0,Not specified,google,Male,1476.0
WD,PT,2020,2020-04-02,MEX,2019-11-28,2019-12-31,Closed lost,0.0,0.0,4746.54,4746.54,0,Not specified,IronhackEvent,Male,287.0
UX,FT,2020,2020-10-19,BCN,2020-06-04,2020-06-30,Closed lost,0.0,0.0,7500.0,7500.0,0,Not specified,other,Female,245.0
WD,FT,2018,2018-11-06,MAD,2018-02-04,2018-04-25,Paid Deposit,1000.0,0.0,6500.0,5500.0,0,Not specified,IronhackEvent,Male,981.0
DA,FT,2019,2019-02-07,MEX,2018-12-21,2019-05-03,Closed lost,391.71,0.0,3225.81,2834.1,0,Not specified,Social Media,Male,718.0
UX,FT,2017,2017-01-23,MIA,2016-11-23,2016-11-24,Closed lost,884.96,0.0,9734.51,8849.56,0,Not specified,IronhackEvent,Male,1476.0
WD,PT,2020,2020-10-02,LIS,2019-03-12,2019-12-31,Closed lost,0.0,0.0,7500.0,7500.0,0,Not specified,Social Media,Male,337.0
WD,FT,2020,2020-04-05,RMT-Europe,2020-05-04,2020-06-30,Closed lost,0.0,0.0,7500.0,7500.0,0,Not specified,Social Media,Male,234.0
WD,FT,2018,2018-02-04,MEX,2018-02-14,2018-02-27,Closed lost,0.0,0.0,3225.81,3225.81,0,Not specified,Social Media,Male,1028.0
DA,FT,2019,2019-04-15,PAR,2019-02-01,2019-02-25,Closed lost,0.0,0.0,7500.0,7500.0,0,Not specified,PoleEmploi,Female,706.0
WD,FT,2017,2017-10-16,BCN,2017-08-20,2017-08-21,Closed lost,500.0,0.0,6500.0,6000.0,0,Not specified,other,Male,1206.0
WD,PT,2020,2020-02-06,PAR,2019-03-12,2019-12-31,Closed lost,0.0,0.0,8000.0,8000.0,0,Not specified,IronhackEvent,Male,307.0
DA,PT,2020,2020-09-28,MEX,2020-05-04,2020-06-30,Closed lost,0.0,0.0,4746.54,4746.54,0,Not specified,Social Media,Female,236.0
WD,FT,2019,2019-07-01,BCN,2018-02-14,2018-10-30,Closed lost,0.0,0.0,7000.0,7000.0,0,Not specified,Referral,Male,1028.0
UX,FT,2019,2019-03-18,PAR,2019-02-01,2019-03-14,Paid Deposit,800.0,0.0,7500.0,6700.0,0,Not specified,IronhackEvent,Female,706.0
WD,FT,2017,2017-12-06,BCN,2016-11-23,2017-04-21,Closed lost,0.0,0.0,6500.0,6500.0,0,Not specified,google,Male,1476.0
WD,PT,2017,2017-10-24,MAD,2017-08-20,2018-11-06,Closed lost,0.0,0.0,6500.0,6500.0,0,Not specified,Referral,Female,1206.0
DA,FT,2020,2020-06-01,PAR,2019-03-12,2019-12-31,Closed lost,0.0,0.0,8000.0,8000.0,0,Not specified,Social Media,Male,307.0
WD,FT,2020,2020-04-05,RMT-Europe,2020-05-04,2020-06-30,Closed lost,0.0,0.0,7500.0,7500.0,0,Not specified,other,Male,237.0
WD,FT,2018,2018-10-22,MAD,2018-02-14,2018-05-28,Closed lost,1000.0,0.0,6500.0,5500.0,0,Not specified,other,Male,1028.0
WD,FT,2019,2019-04-22,MAD,2019-02-01,2019-02-18,Closed lost,1000.0,0.0,7000.0,6000.0,0,Not specified,Social Media,Male,706.0
WD,FT,2020,2020-04-13,LIS,2020-01-04,2020-06-30,Closed lost,0.0,0.0,6500.0,5525.0,0,Not specified,google,Male,209.0
WD,FT,2020,2020-10-19,RMT-Europe,2020-06-27,2020-06-30,Closed lost,0.0,0.0,7500.0,7500.0,0,Not specified,Referral,Female,118.0
UX,FT,2018,2018-02-09,PAR,2018-02-14,2018-06-22,Closed lost,0.0,0.0,7500.0,7500.0,0,Not specified,Social Media,Female,1028.0
WD,PT,2020,2020-07-07,RMT-America,2020-04-28,2020-04-28,Closed lost,1150.44,0.0,11504.42,10353.98,0,Not specified,Social Media,Female,162.0
DA,PT,2020,2020-03-06,PAR,2020-03-30,2020-03-31,Closed lost,0.0,0.0,8000.0,8000.0,0,Not specified,other,Female,203.0
WD,FT,2018,2018-05-08,PAR,2018-02-14,2018-03-30,Closed lost,0.0,0.0,7500.0,7500.0,0,Not specified,google,Male,1028.0
DA,FT,2019,2019-06-24,BCN,2019-02-01,2019-02-22,Closed lost,1500.0,0.0,7000.0,5500.0,0,Not specified,Social Media,Female,706.0
WD,FT,2017,2017-01-16,BCN,2016-11-23,2016-12-27,Paid Deposit,0.0,0.0,6500.0,6500.0,0,Not specified,google,Male,1476.0
UX,FT,2019,2019-03-18,PAR,2019-02-18,2019-03-13,Closed lost,1000.0,0.0,7500.0,6500.0,0,Not specified,IronhackEvent,Female,659.0
UX,FT,2020,2020-08-17,MAD,2020-05-23,2020-06-26,ISA won on account,0.0,0.0,7000.0,7000.0,0,Not specified,Referral,Female,165.0
WD,FT,2020,2020-08-06,PAR,2020-03-04,2020-06-30,Closed lost,0.0,0.0,8000.0,8000.0,0,Not specified,other,Male,202.0
WD,FT,2018,2018-05-27,PAR,2018-02-14,2018-03-14,Closed lost,1650.0,0.0,7500.0,5850.0,0,Not specified,google,Female,1028.0
WD,PT,2019,2019-04-02,SAO,2019-02-01,2019-07-01,Closed lost,0.0,0.0,3764.71,3764.71,0,Not specified,Social Media,Male,706.0
UX,FT,2017,2017-01-23,MIA,2016-12-20,2017-03-01,Paid Deposit,0.0,0.0,9734.51,9734.51,0,Not specified,IronhackEvent,Female,1449.0
UX,FT,2019,2019-07-01,PAR,2018-11-21,2019-03-13,Closed lost,0.0,0.0,7500.0,7500.0,0,Not specified,IronhackEvent,Female,748.0
WD,FT,2020,2020-04-05,RMT-Europe,2020-05-04,2020-06-30,Closed lost,0.0,0.0,7500.0,7500.0,0,Not specified,Social Media,Male,237.0
UX,FT,2018,2018-03-18,PAR,2018-02-14,2018-02-20,Closed lost,0.0,0.0,6500.0,6500.0,0,Not specified,Social Media,Female,1028.0
WD,PT,2019,2019-08-04,MEX,2019-03-01,2019-07-02,Paid Deposit,0.0,0.0,3225.81,3225.81,0,Not specified,other,Male,705.0
WD,FT,2017,2017-03-04,BCN,2016-12-19,2017-03-03,Closed lost,0.0,0.0,6500.0,6500.0,0,Not specified,Referral,Male,1450.0
UX,PT,2020,2020-10-20,SAO,2019-04-12,2020-05-30,Closed lost,0.0,0.0,4000.0,4000.0,0,Not specified,newspaperOrMagazine,Male,162.0
WD,FT,2020,2020-04-05,RMT-Europe,2020-03-31,2020-03-31,Closed lost,0.0,0.0,7500.0,7500.0,0,Not specified,google,Male,249.0
UX,FT,2018,2018-11-06,MEX,2018-02-27,2019-07-06,Closed lost,0.0,0.0,3225.81,3225.81,0,Not specified,Referral,Female,1015.0
WD,FT,2017,2017-05-29,MIA,2016-12-19,2018-10-04,Closed lost,0.0,0.0,9734.51,9734.51,0,Not specified,other,Male,1450.0
UX,FT,2017,2017-10-16,MAD,2017-05-10,2017-09-10,Paid Deposit,4550.0,0.0,6500.0,1950.0,0,Not specified,Syllabus form,Male,1160.0
WD,FT,2020,2020-04-05,RMT-Europe,2020-02-04,2020-04-27,Closed lost,1000.0,0.0,7500.0,6500.0,0,Got a job,Referral,Male,223.0
WD,FT,2018,2018-11-06,MEX,2018-03-04,2019-07-06,Closed lost,23.04,0.0,3225.81,3202.76,0,Not specified,Referral,Female,980.0
WD,FT,2018,2018-10-29,MEX,2018-07-26,2018-07-31,Closed lost,0.0,0.0,3225.81,3225.81,0,Not specified,Social Media,Male,866.0
WD,FT,2017,2017-01-06,MIA,2016-12-19,2017-09-05,Closed lost,884.96,0.0,9734.51,8849.56,0,Not specified,Referral,Male,1450.0
WD,FT,2018,2018-11-06,MAD,2017-12-23,2018-12-06,Closed lost,500.0,0.0,6500.0,6000.0,0,Not specified,google,Male,1081.0
UX,FT,2020,2020-12-10,AMS,2020-06-13,2020-06-13,Closed lost,0.0,0.0,8000.0,8000.0,0,Not specified,Social Media,Female,166.0
WD,FT,2020,2020-08-06,MIA,2020-06-30,2020-06-30,Closed lost,0.0,0.0,11061.95,11061.95,0,Not specified,Social Media,Male,76.0
WD,FT,2018,2018-11-06,MEX,2018-02-27,2018-04-19,Paid Deposit,0.0,0.0,3225.81,3225.81,0,Not specified,Referral,Male,1015.0
WD,FT,2019,2019-07-01,SAO,2018-07-26,2018-11-09,Closed lost,0.0,0.0,3764.71,3764.71,0,Not specified,Social Media,Male,866.0
UX,FT,2017,2017-12-06,BCN,2016-12-19,2017-03-21,Closed lost,0.0,0.0,6500.0,6500.0,0,Not specified,google,Male,1450.0
UX,FT,2017,2017-10-16,BCN,2017-09-09,2017-09-18,Closed lost,0.0,0.0,6500.0,6500.0,0,Not specified,Social Media,Female,1186.0
UX,FT,2020,2020-06-01,PAR,2019-09-11,2019-12-31,Closed lost,0.0,0.0,8000.0,8000.0,0,Not specified,Social Media,Female,383.0
WD,FT,2020,2020-04-05,RMT-Europe,2020-05-04,2020-06-30,Closed lost,0.0,0.0,7500.0,7500.0,0,Not specified,google,Male,231.0
WD,FT,2018,2018-10-15,SAO,2018-07-26,2018-09-18,Closed lost,0.0,0.0,3764.71,3764.71,0,Not specified,Social Media,Male,866.0
UX,FT,2017,2017-01-23,MIA,2016-12-19,2017-03-01,Paid Deposit,884.96,0.0,9734.51,8849.56,0,Not specified,other,Female,1450.0
DA,PT,2020,2020-03-06,PAR,2019-10-11,2019-12-31,Closed lost,0.0,0.0,7500.0,7500.0,0,Not specified,Social Media,Female,381.0
WD,FT,2020,2020-06-29,LIS,2020-05-04,2020-06-30,Closed lost,0.0,0.0,6500.0,6500.0,0,Not specified,google,Male,201.0
UX,FT,2018,2018-03-18,PAR,2018-02-28,2018-03-15,Closed lost,0.0,0.0,6500.0,6500.0,0,Not specified,Social Media,Male,1014.0
UX,PT,2018,2018-02-09,MEX,2018-07-26,2018-10-08,Closed lost,46.08,0.0,3225.81,3179.72,0,Not specified,IronhackEvent,Male,866.0
UX,FT,2017,2017-10-16,MAD,2017-09-28,2018-03-13,Closed lost,0.0,0.0,6500.0,6500.0,0,Not specified,Social Media,Female,1167.0
UX,PT,2020,2020-09-21,PAR,2020-06-19,2020-06-30,Closed lost,0.0,0.0,8000.0,8000.0,0,Not specified,other,Male,112.0
WD,FT,2018,2018-02-04,MEX,2018-02-28,2018-07-03,Closed lost,0.0,0.0,3225.81,3225.81,0,Not specified,Referral,Male,1014.0
UX,PT,2019,2019-01-15,MEX,2018-07-26,2018-08-22,Closed lost,0.0,0.0,3225.81,3225.81,0,Not specified,Referral,Male,866.0
WD,FT,2017,2017-09-01,MIA,2016-12-19,2016-12-20,Closed lost,884.96,0.0,9734.51,8849.56,0,Not specified,Referral,Female,1450.0
DA,FT,2020,2020-02-17,AMS,2019-10-11,2019-12-31,Closed lost,0.0,0.0,7000.0,7000.0,0,Not specified,google,Male,363.0
UX,FT,2020,2020-01-06,SAO,2020-05-04,2020-06-30,Closed lost,0.0,0.0,4000.0,4000.0,0,Not specified,Social Media,Male,207.0
UX,PT,2018,2018-02-09,MEX,2018-07-26,2018-08-18,Closed lost,46.08,0.0,3225.81,3179.72,0,Not specified,Social Media,Male,866.0
UX,FT,2017,2017-01-23,MIA,2016-12-20,2018-10-04,Closed lost,0.0,0.0,9734.51,9734.51,0,Not specified,Social Media,Male,1449.0
WD,FT,2018,2018-08-01,BCN,2017-09-28,2018-04-10,Closed lost,1000.0,0.0,6500.0,5500.0,0,Not specified,newspaperOrMagazine,Male,1167.0
WD,FT,2020,2020-03-23,PAR,2019-10-11,2019-12-31,Closed lost,0.0,0.0,8000.0,6800.0,0,Not specified,google,Male,298.0
WD,FT,2018,2018-05-27,PAR,2018-02-28,2018-03-04,Closed lost,1000.0,0.0,7500.0,6500.0,0,Not specified,Blog,Male,1014.0
WD,FT,2017,2017-09-01,MIA,2016-12-20,2017-01-14,Paid Deposit,884.96,0.0,9734.51,8849.56,0,Not specified,other,Male,1449.0
UX,FT,2017,2017-10-23,PAR,2017-09-28,2017-12-12,Closed lost,0.0,0.0,6500.0,6500.0,0,Not specified,google,Female,1167.0
UX,PT,2020,2020-03-02,PAR,2019-10-11,2019-12-31,Closed lost,0.0,0.0,7500.0,7500.0,0,Not specified,Social Media,Female,383.0
WD,PT,2018,2018-08-05,BCN,2018-02-28,2018-06-07,Closed lost,1000.0,0.0,7500.0,6500.0,0,Not specified,Referral,Male,1014.0
UX,PT,2018,2018-02-09,MEX,2018-07-26,2018-08-18,Closed lost,46.08,0.0,3225.81,3179.72,0,Not specified,Social Media,Male,866.0
DA,FT,2020,2020-06-01,PAR,2019-10-11,2020-02-19,Closed lost,0.0,0.0,8000.0,8000.0,0,Not specified,switchup,Male,293.0
DA,FT,2020,2020-08-06,PAR,2020-03-30,2020-03-31,Closed lost,0.0,0.0,8000.0,8000.0,0,Not specified,google,Female,209.0
UX,FT,2018,2018-02-04,MAD,2018-02-28,2018-03-15,Closed lost,0.0,0.0,6500.0,6500.0,0,Not specified,quora,Male,1014.0
WD,FT,2018,2018-10-29,MEX,2018-07-26,2018-08-22,Paid Deposit,23.04,0.0,3225.81,3202.76,0,Not specified,google,Male,866.0
UX,FT,2018,2018-01-29,MAD,2017-09-29,2017-10-31,Closed lost,0.0,0.0,6500.0,6500.0,0,Not specified,other,Female,1167.0
WD,FT,2020,2020-06-29,BCN,2020-05-04,2020-06-30,Closed lost,0.0,0.0,7000.0,7000.0,0,Not specified,google,Female,216.0
WD,FT,2018,2018-02-04,MIA,2018-02-28,2018-04-27,Closed lost,0.0,0.0,9734.51,9734.51,0,Not specified,Referral,Male,1014.0
UX,PT,2018,2018-02-09,MEX,2018-07-26,2018-11-08,Paid Deposit,46.08,0.0,3225.81,3179.72,0,Not specified,Referral,Male,866.0
WD,PT,2017,2017-10-24,MAD,2017-09-29,2018-11-04,Closed lost,0.0,0.0,6500.0,6500.0,0,Not specified,other,Male,1166.0
WD,FT,2020,2020-06-01,BER,2019-10-11,2019-12-31,Closed lost,0.0,0.0,7500.0,7500.0,0,Not specified,Referral,Male,375.0
WD,FT,2020,2020-04-05,RMT-Europe,2020-06-04,2020-06-30,Closed lost,0.0,0.0,7500.0,7500.0,0,Not specified,Referral,Male,234.0
WD,FT,2018,2018-07-30,BER,2018-02-28,2018-07-14,Closed lost,1150.0,0.0,6500.0,5350.0,0,Not specified,Referral,Female,1014.0
WD,PT,2018,2018-04-09,MAD,2018-07-26,2018-08-24,Closed lost,1000.0,0.0,7500.0,6500.0,0,Not specified,Social Media,Male,866.0
WD,FT,2017,2017-03-04,MAD,2017-01-16,2017-10-02,Paid Deposit,0.0,0.0,6500.0,6500.0,0,Not specified,google,Male,1422.0
WD,FT,2020,2020-06-01,PAR,2019-10-11,2019-12-31,Closed lost,0.0,0.0,8000.0,8000.0,0,Not specified,Social Media,Female,370.0
WD,FT,2020,2020-01-06,MAD,2020-01-04,2020-06-30,Closed lost,700.0,0.0,7000.0,6300.0,0,Not specified,Referral,Female,250.0
WD,FT,2018,2018-11-06,MAD,2018-02-28,2018-03-19,Closed lost,1000.0,0.0,6500.0,5500.0,0,Not specified,Referral,Female,1014.0
WD,FT,2018,2018-10-22,AMS,2018-07-26,2018-08-21,Closed lost,0.0,0.0,6000.0,6000.0,0,Not specified,Social Media,Male,866.0
UX,FT,2017,2017-10-23,PAR,2017-03-10,2018-03-04,Closed lost,0.0,0.0,6500.0,6500.0,0,Not specified,IronhackEvent,Female,1162.0
WD,FT,2020,2020-06-01,PAR,2019-11-14,2019-12-31,Closed lost,0.0,0.0,8000.0,8000.0,0,Not specified,Referral,Male,355.0
WD,PT,2020,2020-02-06,PAR,2020-03-30,2020-03-31,Closed lost,0.0,0.0,8000.0,8000.0,0,Not specified,other,Female,196.0
WD,PT,2018,2018-11-13,BCN,2018-02-28,2018-07-11,Closed lost,0.0,0.0,7500.0,7500.0,0,Not specified,google,Male,1014.0
WD,FT,2018,2018-10-22,AMS,2018-07-26,2018-08-25,Closed lost,0.0,0.0,6000.0,6000.0,0,Not specified,Social Media,Male,866.0
UX,FT,2017,2017-10-16,MAD,2017-09-29,2018-03-13,Closed lost,0.0,0.0,6500.0,6500.0,0,Not specified,Social Media,Male,1166.0
UX,FT,2020,2020-06-01,PAR,2019-11-14,2019-12-19,Paid Deposit,0.0,0.0,8000.0,8000.0,0,Not specified,IronhackEvent,Female,356.0
UX,FT,2020,2020-06-15,PAR,2020-03-30,2020-03-31,Closed lost,0.0,0.0,8000.0,8000.0,0,Not specified,other,Male,230.0
WD,FT,2020,2020-09-28,BCN,2020-07-04,2020-07-04,Closed lost,0.0,0.0,7500.0,7500.0,0,Not specified,google,Male,218.0
WD,FT,2018,2018-10-22,AMS,2018-07-26,2018-08-25,Closed lost,0.0,0.0,6000.0,6000.0,0,Not specified,Social Media,Male,866.0
WD,FT,2017,2017-03-04,BCN,2017-01-13,2017-03-13,Closed lost,0.0,0.0,6500.0,6500.0,0,Not specified,Referral,Male,1425.0
WD,PT,2020,2020-04-02,MEX,2019-11-14,2019-12-31,Closed lost,0.0,0.0,4746.54,4746.54,0,Not specified,Social Media,Female,378.0
DA,FT,2020,2020-06-22,BCN,2020-02-04,2020-02-07,Paid Deposit,0.0,0.0,7000.0,7000.0,0,Not specified,Referral,Female,211.0
WD,FT,2018,2018-05-21,BER,2018-02-28,2018-03-20,Closed lost,0.0,0.0,6500.0,6500.0,0,Not specified,Referral,Male,1014.0
WD,FT,2018,2018-08-01,PAR,2017-09-29,2017-10-24,Closed lost,0.0,0.0,6500.0,6500.0,0,Not specified,google,Male,1166.0
WD,FT,2019,2019-11-18,SAO,2019-11-14,2019-11-19,Closed lost,705.88,0.0,4000.0,3294.12,0,Not specified,other,Male,385.0
DA,FT,2020,2020-06-29,LIS,2020-06-04,2020-06-30,Closed lost,0.0,0.0,6500.0,6500.0,0,Not specified,Social Media,Male,209.0
UX,FT,2018,2018-02-04,MAD,2018-02-28,2018-03-20,Paid Deposit,0.0,0.0,6500.0,6500.0,0,Not specified,Referral,Male,1014.0
UX,PT,2018,2018-10-22,MAD,2018-07-26,2018-08-27,Paid Deposit,0.0,0.0,7500.0,7500.0,0,Not specified,google,Male,866.0
WD,FT,2017,2017-05-29,MIA,2017-04-19,2017-05-13,Closed lost,0.0,0.0,9734.51,9734.51,0,Not specified,other,Female,1329.0
UX,PT,2020,2020-04-28,MAD,2020-04-15,2020-04-15,Closed lost,0.0,0.0,7500.0,6375.0,0,Not specified,google,Female,237.0
WD,FT,2020,2020-06-01,BER,2019-11-14,2019-12-31,Closed lost,0.0,0.0,7500.0,7500.0,0,Not specified,Referral,Female,357.0
WD,FT,2020,2020-08-06,PAR,2020-03-31,2020-03-31,Closed lost,0.0,0.0,8000.0,8000.0,0,Not specified,Social Media,Female,235.0
UX,PT,2018,2018-11-13,BCN,2018-07-26,2018-08-28,Closed lost,0.0,0.0,7500.0,7500.0,0,Not specified,Social Media,Male,866.0
UX,FT,2018,2018-01-29,BCN,2017-05-10,2017-11-30,Closed lost,0.0,0.0,6500.0,6500.0,0,Not specified,Social Media,Female,1160.0
UX,FT,2020,2020-06-01,PAR,2019-11-15,2019-12-17,Paid Deposit,0.0,0.0,8000.0,8000.0,0,Not specified,IronhackEvent,Female,357.0
WD,FT,2020,2020-04-05,RMT-Europe,2020-06-04,2020-06-30,Closed lost,0.0,0.0,7500.0,7500.0,0,Not specified,Social Media,Male,230.0
WD,FT,2018,2018-02-04,MEX,2018-03-17,2018-03-27,Paid Deposit,23.04,0.0,3225.81,3202.76,0,Not specified,Social Media,Male,997.0
WD,FT,2018,2018-10-15,SAO,2018-07-26,2018-09-20,Closed lost,0.0,0.0,3764.71,3764.71,0,Not specified,Social Media,Male,866.0
UX,FT,2018,2018-01-29,BCN,2017-06-10,2017-11-30,Closed lost,0.0,0.0,6500.0,6500.0,0,Not specified,Application form,Female,1159.0
WD,FT,2019,2019-11-18,SAO,2019-11-15,2019-12-31,Closed lost,0.0,0.0,4000.0,4000.0,0,Not specified,other,Male,328.0
WD,FT,2020,2020-08-06,MIA,2020-02-04,2020-06-30,Closed lost,0.0,0.0,11061.95,11061.95,0,Not specified,Social Media,Male,242.0
WD,FT,2018,2018-02-04,MIA,2018-03-17,2018-07-17,Closed lost,973.45,0.0,9734.51,8761.06,0,Not specified,Referral,Female,997.0
WD,PT,2018,2018-09-18,PAR,2018-07-26,2018-08-22,Closed lost,0.0,0.0,7500.0,7500.0,0,Not specified,google,Male,866.0
WD,FT,2017,2017-04-09,PAR,2017-05-17,2017-11-07,Closed lost,1000.0,0.0,6500.0,5500.0,0,Not specified,Social Media,Male,1301.0
WD,FT,2018,2018-02-04,MEX,2018-02-27,2018-08-03,Closed lost,0.0,0.0,3225.81,3225.81,0,Not specified,Social Media,Female,1015.0
WD,FT,2020,2020-06-01,PAR,2019-11-19,2019-11-19,Closed lost,0.0,0.0,8000.0,8000.0,0,Not specified,PoleEmploi,Male,385.0
WD,FT,2020,2020-06-29,LIS,2020-06-04,2020-06-30,Closed lost,0.0,0.0,6500.0,6500.0,0,Not specified,google,Male,209.0
WD,PT,2018,2018-04-24,PAR,2018-03-17,2018-10-04,Closed lost,0.0,0.0,6500.0,6500.0,0,Not specified,Referral,Female,997.0
WD,FT,2018,2018-10-15,SAO,2018-08-14,2018-11-09,Closed lost,0.0,0.0,3764.71,3764.71,0,Not specified,Social Media,Male,847.0
WD,FT,2016,2016-03-28,BCN,2015-01-11,2015-11-19,Closed lost,1500.0,0.0,6500.0,5000.0,0,Not specified,Social Media,Male,1864.0
WD,PT,2018,2018-07-24,MEX,2018-06-25,2018-10-07,Closed lost,0.0,0.0,3225.81,3225.81,0,Not specified,IronhackEvent,Male,897.0
WD,FT,2020,2020-02-17,AMS,2019-11-19,2019-11-29,Paid Deposit,0.0,0.0,7000.0,7000.0,0,Not specified,google,Male,377.0
WD,FT,2021,2021-11-01,LIS,2020-06-26,2020-06-30,Closed lost,650.0,0.0,6500.0,5850.0,0,Not specified,Referral,Female,119.0
WD,FT,2018,2018-11-06,BCN,2018-03-17,2018-04-04,Closed lost,0.0,0.0,6500.0,6500.0,0,Not specified,switchup,Male,997.0
WD,FT,2019,2019-07-01,SAO,2018-08-14,2018-11-09,Closed lost,0.0,0.0,3764.71,3764.71,0,Not specified,Referral,Male,847.0
WD,PT,2016,2016-02-04,MAD,2015-01-11,2015-12-11,Closed lost,1000.0,0.0,6500.0,5500.0,0,Not specified,other,Male,1864.0
WD,FT,2018,2018-08-01,MAD,2017-03-11,2018-12-03,Closed lost,0.0,0.0,6500.0,6500.0,0,Not specified,Referral,Female,1131.0
UX,PT,2020,2020-01-28,BER,2019-11-19,2020-03-30,Closed lost,0.0,0.0,8000.0,8000.0,0,Not specified,google,Male,253.0
DA,PT,2020,2020-07-07,SAO,2020-06-26,2020-06-30,Closed lost,0.0,0.0,4000.0,4000.0,0,Not specified,Social Media,Male,160.0
UX,FT,2018,2018-11-06,MEX,2018-03-17,2019-06-13,Closed lost,0.0,0.0,3225.81,3225.81,0,Not specified,IronhackEvent,Female,997.0
UX,FT,2016,1970-01-01,MIA,2016-09-09,2016-09-14,Paid Deposit,442.48,0.0,9734.51,9292.04,0,Not specified,IronhackEvent,Prefer not to disclose,1551.0
WD,FT,2018,2018-03-19,PAR,2017-03-11,2018-08-02,Closed lost,0.0,0.0,6500.0,6500.0,0,Not specified,Referral,Male,1131.0
WD,FT,2020,2020-08-17,MIA,2020-08-08,2020-08-08,Closed lost,1106.19,0.0,11061.95,9955.75,0,Not specified,google,Female,118.0
WD,PT,2020,2020-02-06,RMT-Europe,2020-03-31,2020-03-31,Closed lost,750.0,0.0,7500.0,6750.0,0,Not specified,google,Female,246.0
WD,PT,2019,2019-10-07,MEX,2019-05-17,2019-06-13,Closed lost,0.0,0.0,3225.81,3225.81,0,Not specified,IronhackEvent,Female,536.0
WD,FT,2018,2018-10-29,MEX,2018-08-14,2018-08-30,Closed lost,0.0,0.0,3225.81,3225.81,0,Not specified,Social Media,Male,847.0
WD,FT,2016,2016-11-01,BCN,2015-03-11,2015-11-19,Closed lost,0.0,0.0,6500.0,6500.0,0,Not specified,google,Male,1862.0
WD,FT,2018,2018-01-22,MEX,2017-03-11,2017-12-27,Closed lost,0.0,0.0,3225.81,3225.81,0,Not specified,Social Media,Female,1131.0
WD,FT,2020,2020-01-20,MIA,2019-11-19,2019-12-31,Closed lost,0.0,0.0,10619.47,10619.47,0,Not specified,google,Female,281.0
WD,PT,2018,2018-04-23,MEX,2018-03-18,2018-03-27,Closed lost,0.0,0.0,3225.81,3225.81,0,Not specified,Referral,Female,996.0
WD,FT,2016,2016-04-04,MAD,2015-03-11,2016-08-01,Closed lost,1000.0,0.0,6500.0,5500.0,0,Not specified,google,Female,1862.0
WD,PT,2018,2018-11-06,MIA,2017-04-11,2018-10-04,Closed lost,884.96,0.0,10176.99,9292.04,0,Not specified,Referral,Female,1130.0
WD,FT,2020,2020-06-01,PAR,2019-11-19,2019-12-31,Closed lost,0.0,0.0,8000.0,8000.0,0,Not specified,google,Male,375.0
UX,FT,2020,2020-10-19,SAO,2020-03-31,2020-11-06,Paid Deposit,400.0,0.0,4000.0,3600.0,0,Not specified,google,Female,180.0
WD,FT,2016,2016-03-28,BCN,2015-03-11,2016-01-18,Closed lost,1000.0,0.0,6500.0,5500.0,0,Not specified,Referral,Male,1862.0
WD,FT,2018,2018-08-01,PAR,2017-04-11,2017-11-20,Closed lost,0.0,0.0,6500.0,6500.0,0,Not specified,Social Media,Female,1130.0
UX,FT,2020,2020-06-01,BER,2019-11-19,2019-12-31,Closed lost,0.0,0.0,7500.0,7500.0,0,Not specified,google,Male,379.0
UX,FT,2020,2020-06-15,PAR,2020-03-31,2020-03-31,Closed lost,0.0,0.0,8000.0,8000.0,0,Not specified,IronhackEvent,Female,228.0
WD,FT,2018,2018-10-15,SAO,2018-08-18,2018-11-09,Closed lost,0.0,0.0,3764.71,3764.71,0,Not specified,Social Media,Male,843.0
WD,PT,2016,2016-02-04,BCN,2015-03-11,2016-05-31,Closed lost,0.0,0.0,7500.0,7500.0,0,Not specified,Referral,Male,1862.0
WD,FT,2018,2018-03-19,MAD,2017-04-11,2018-03-22,Closed lost,1500.0,0.0,6500.0,5000.0,0,Not specified,Blog,Male,1130.0
DA,FT,2020,2020-03-30,BCN,2019-11-19,2019-12-31,Closed lost,0.0,0.0,7000.0,5950.0,0,Not specified,Social Media,Female,298.0
WD,FT,2020,2020-12-10,AMS,2020-06-23,2020-06-30,Closed lost,0.0,0.0,8000.0,8000.0,0,Not specified,Social Media,Male,166.0
